year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2022,3,MQ,Envoy Air,IAH,"Houston, TX: George Bush Intercontinental/Houston",51.00,6.00,0.20,0.08,4.20,0.00,1.53,0.00,0.00,366.00,11.00,2.00,156.00,0.00,197.00
2022,3,NK,Spirit Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",590.00,156.00,51.10,2.21,63.08,2.91,36.70,7.00,0.00,10949.00,3945.00,208.00,3401.00,138.00,3257.00
2022,3,OH,PSA Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",8.00,2.00,0.00,0.00,1.88,0.13,0.00,0.00,2.00,63.00,0.00,0.00,61.00,2.00,0.00
2022,3,OO,SkyWest Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",1658.00,349.00,184.00,26.00,3.00,0.00,136.00,22.00,2.00,24880.00,11358.00,4201.00,279.00,0.00,9042.00
2022,3,UA,United Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",4676.00,870.00,249.57,11.36,287.78,1.00,320.29,23.00,7.00,56373.00,15386.00,841.00,11451.00,59.00,28636.00
2022,3,WN,Southwest Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",523.00,168.00,70.88,1.48,35.40,1.00,59.25,11.00,5.00,8290.00,3197.00,142.00,1499.00,28.00,3424.00
2022,3,YV,Mesa Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",1913.00,329.00,105.67,27.00,159.36,0.00,36.97,10.00,5.00,28306.00,13549.00,2241.00,9834.00,0.00,2682.00
2022,3,YX,Republic Airline,IAH,"Houston, TX: George Bush Intercontinental/Houston",71.00,18.00,3.30,0.01,8.28,1.00,5.42,5.00,1.00,1176.00,143.00,2.00,278.00,21.00,732.00
2022,2,AA,American Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",478.00,102.00,51.09,1.77,17.69,0.00,31.45,41.00,1.00,5816.00,2633.00,187.00,780.00,0.00,2216.00
2022,2,AS,Alaska Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",56.00,7.00,0.72,0.00,2.27,0.00,4.02,1.00,0.00,210.00,22.00,0.00,55.00,0.00,133.00
2022,2,B6,JetBlue Airways,IAH,"Houston, TX: George Bush Intercontinental/Houston",46.00,19.00,8.92,0.00,5.68,0.57,3.83,2.00,1.00,1846.00,1222.00,0.00,393.00,29.00,202.00
2022,2,C5,"Commutair Aka Champlain Enterprises, Inc.",IAH,"Houston, TX: George Bush Intercontinental/Houston",1857.00,372.00,105.34,13.68,115.75,0.00,137.23,148.00,0.00,28600.00,8204.00,1846.00,6029.00,0.00,12521.00
2022,2,DL,Delta Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",500.00,92.00,43.79,3.95,25.44,0.00,18.82,3.00,0.00,7513.00,4241.00,615.00,1558.00,0.00,1099.00
2022,2,F9,Frontier Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",63.00,16.00,8.86,0.00,2.29,0.00,4.85,2.00,0.00,1027.00,429.00,0.00,94.00,0.00,504.00
2022,2,MQ,Envoy Air,IAH,"Houston, TX: George Bush Intercontinental/Houston",37.00,6.00,0.99,1.03,1.46,0.00,2.52,2.00,0.00,268.00,18.00,55.00,86.00,0.00,109.00
2022,2,NK,Spirit Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",529.00,144.00,48.37,3.06,54.53,2.00,36.04,10.00,1.00,9409.00,2770.00,784.00,2922.00,111.00,2822.00
2022,2,OO,SkyWest Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",1329.00,270.00,144.99,20.00,3.01,0.00,102.00,45.00,6.00,21430.00,10427.00,1825.00,1286.00,0.00,7892.00
2022,2,UA,United Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",4048.00,550.00,205.22,7.98,169.79,0.00,167.01,45.00,1.00,31308.00,10871.00,715.00,5664.00,0.00,14058.00
2022,2,WN,Southwest Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",520.00,82.00,34.41,0.89,11.79,0.00,34.91,31.00,1.00,3891.00,1527.00,52.00,477.00,0.00,1835.00
2022,2,YV,Mesa Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",1898.00,374.00,149.85,34.73,134.27,2.00,53.14,101.00,5.00,36159.00,15936.00,4748.00,8205.00,88.00,7182.00
2022,2,YX,Republic Airline,IAH,"Houston, TX: George Bush Intercontinental/Houston",75.00,17.00,4.85,0.73,6.61,0.00,4.82,2.00,0.00,893.00,248.00,12.00,225.00,0.00,408.00
2022,1,AA,American Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",484.00,74.00,33.02,0.91,20.15,0.00,19.92,9.00,3.00,5507.00,2814.00,98.00,1054.00,0.00,1541.00
2022,1,AS,Alaska Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",43.00,11.00,7.34,0.00,2.66,0.00,1.00,4.00,2.00,342.00,257.00,0.00,49.00,0.00,36.00
2022,1,B6,JetBlue Airways,IAH,"Houston, TX: George Bush Intercontinental/Houston",51.00,12.00,6.91,0.00,3.73,0.00,1.36,4.00,1.00,1077.00,647.00,0.00,295.00,0.00,135.00
2022,1,C5,"Commutair Aka Champlain Enterprises, Inc.",IAH,"Houston, TX: George Bush Intercontinental/Houston",1857.00,345.00,105.08,9.47,87.98,0.00,142.46,111.00,12.00,29994.00,11356.00,985.00,4826.00,0.00,12827.00
2022,1,DL,Delta Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",545.00,103.00,44.33,3.77,34.98,0.00,19.92,14.00,3.00,7691.00,4274.00,506.00,1513.00,0.00,1398.00
2022,1,F9,Frontier Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",69.00,14.00,6.20,0.00,6.09,0.00,1.71,2.00,1.00,685.00,271.00,0.00,231.00,0.00,183.00
2022,1,MQ,Envoy Air,IAH,"Houston, TX: George Bush Intercontinental/Houston",49.00,6.00,0.70,0.33,3.31,0.00,1.66,1.00,0.00,212.00,23.00,19.00,112.00,0.00,58.00
2022,1,NK,Spirit Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",583.00,128.00,39.03,3.88,42.74,1.09,41.26,16.00,1.00,9609.00,3791.00,305.00,2585.00,25.00,2903.00
2022,1,OO,SkyWest Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",1660.00,334.00,263.00,13.00,6.00,1.00,51.00,68.00,4.00,30759.00,23164.00,1959.00,1120.00,48.00,4468.00
2022,1,UA,United Air Lines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",4209.00,644.00,270.72,14.26,171.30,0.00,187.72,207.00,23.00,41089.00,17723.00,1733.00,7859.00,0.00,13774.00
2022,1,WN,Southwest Airlines,IAH,"Houston, TX: George Bush Intercontinental/Houston",574.00,101.00,39.64,1.70,23.51,0.00,36.16,49.00,3.00,5601.00,2081.00,288.00,1064.00,0.00,2168.00
2022,1,YV,Mesa Airlines Inc.,IAH,"Houston, TX: George Bush Intercontinental/Houston",2073.00,375.00,131.44,30.00,163.12,0.00,50.44,321.00,14.00,38002.00,21406.00,2950.00,8492.00,0.00,5154.00
2022,1,YX,Republic Airline,IAH,"Houston, TX: George Bush Intercontinental/Houston",59.00,11.00,3.68,0.00,5.95,0.00,1.37,3.00,0.00,476.00,156.00,0.00,220.00,0.00,100.00
